elan_id,marka,model,buraxilis_ili,muherrik_hecmi,yurus_km,yanacaq,suretler_qutusu,ban_novu,reng,seher,vuruq,rengelenib,sahib_sayi,elan_tarixi,qiymet_azn
100610,Hyundai,Elantra,2004,3.5,314447,Benzin,Mexaniki,Universal,Boz,Bakı,xeyr,yoxdur,4+,2026-03-19,4810
100592,Toyota,Corolla,2009,1.8,324706,Benzin,Avtomat,Furqon,Gümüşü,Bakı,Bəli,Xeyr,3,2026-03-31,4448 AZN
100178,Hyundai,Accent,2017,2.5,66326,Benzin,Mexaniki,Sedan,Gümüşü,Gəncə,Xeyr,Xeyr,2,26.01.2026,18717
100082,Toyota,Yaris,2003,2.4,333555,Benzin,Mexaniki,Offroader,Qırmızı,Bakı,Xeyr,Xeyr,1,24.02.2026,4646 AZN
100896,BMW,730,1998,3.5,486671 km,Benzin,Avtomat,Universal,,Bakı,Xeyr,Xeyr,1,2026-05-12,"2,882"
100201,opel,Corsa,2017,2.4,,Benzin,Avtomat,Universal,Qırmızı,Bakı,Bəli,,2,2026-03-17,12299
100131,BMW,116,2014,1.6,244646,Benzin,Mexaniki,Sedan,Yaşıl,lənkəran,Xeyr,Xeyr,2,2026-02-05,13106
100573,BMW,320,2003,1.4,446324,Qaz,Mexaniki,Sedan,Qırmızı,Sumqayıt,Bəli,Xeyr,2,12/06/2026,2498
100507,LADA,Granta,2016,1.6,143567,Benzin,Variator,,Qəhvəyi,Bakı,Xeyr,Bəli,2,2026-02-12,5001 AZN
100729,Chevrolet,Captiva,2014,4.0,226586,Benzin,Avtomat,Sedan,Yaşıl,Bakı ,XEYR,yoxdur,3,2026-02-16,14242 AZN
100493,Toyota,Prado,2015,3.0,199163 km,Benzin,Mexaniki,Sedan,Ağ,Mingəçevir,Bəli,Xeyr,2,28/03/2026,12905
100406,Ford,Kuga,1999,2.5,456443,Benzin,Avtomat,Hetçbek,Gümüşü,Şirvan,Xeyr,Xeyr,2,2026-01-19,2200
100805,Kia,Optima,2018,2.5,179363,Benzin,Variator,Sedan,,Bakı,Xeyr,Xeyr,3,20.02.2026,18700
100603,BMW,320,2004,2.4,370306,Benzin,Avtomat,Offroader,,Bakı,Xeyr,Xeyr,2,12.07.2026,"5,898"
100982,Mercedes,Vito,2017,1.6,151295,Benzin,Variator,Sedan,Mavi,Bakı ,XEYR,BƏLİ,2,31.05.2026,24000 AZN
100111, Ford,Focus,2003,2.0,360196,Dizel,Avtomat,Universal,Gümüşü,Şirvan,Xeyr,Xeyr,3,13.05.2026,3278
100016,Opel,Zafira,2020,2.5,101614,Benzin,Mexaniki,Hetçbek,Qəhvəyi,Bakı,XEYR,bəli,,2026-07-11,19652
100550,Mercedes,GLE 350,2003,2.0,398695,Benzin,Mexaniki,Offroader,,Xaçmaz,Xeyr,Xeyr,1,2026-04-13,4 470
100927, Opel,Astra,2020,4.0,126613,Hibrid,Avtomat,Sedan,Boz,Bakı,Bəli,Xeyr,1,2026-05-25,23701
100779,Nissan,Juke,1999,3.5,473373,Benzin,Avtomat,Sedan,Yaşıl,Quba,Xeyr,Xeyr,1,2026-04-22,2 353
100007,Toyota,Yaris,2010,0.0,246451,Elektro,Avtomat,Sedan,Ağ,Naxçıvan,Xeyr,Xeyr,2,09.04.2026,13376
100062,Toyota,RAV4,2012,1.6,246257,Benzin,Avtomat,Universal,Boz,Bakı,Xeyr,Xeyr,2,20.06.2026,10876 AZN
100398,Kia,Cerato,2016,4.0,157495,Benzin,Avtomat,Sedan,Gümüşü,Sumqayıt,Bəli,Xeyr,1,2026-01-12,18688 AZN
100655,Hyundai,Santa Fe,2017,3.5,141685 km,Benzin,Avtomat,Offroader,,Bakı ,Xeyr,Bəli,3,02/02/2026,28320
100530,FORD,Fusion,2015,2.5,200832,Dizel,Mexaniki,Sedan,Yaşıl,Mingəçevir,Xeyr,Xeyr,2,2026-03-24,13226
100817,lada,Vesta,2016,1.7,238216 km,Benzin,Variator,Offroader,Ağ,Bakı,Xeyr,Xeyr,1,2026-01-29,7732
100547,Nissan,Patrol,2004,2.0,388974,Benzin,Avtomat,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,1,2026-02-15,3629
100258,mercedes,S 500,2006,2.5,374596 km,Dizel,Robot,Hetçbek,Mavi,Mingəçevir,Xeyr,,3,2026-03-17,7023
100835,BMW,X5,2008,,279245 km,Benzin,Robot,Hetçbek,Gümüşü,Bakı ,yoxdur,yoxdur,3,11/07/2026,"9,417"
100516,Kia,Cerato,2007,4.0,319504,Benzin,Avtomat,Offroader,Ağ,Naxçıvan,yoxdur,yoxdur,2,2026-01-02,8647
100873,Hyundai,Elantra,2020,1.5,74190,Benzin,Avtomat,Hetçbek,Qəhvəyi,  Bakı ,Xeyr,,4+,2026-06-26,"23,999"
100933,Ford,Fusion,2018,3.5,188992,Benzin,Mexaniki,Sedan,Yaşıl,NAXÇIVAN,bəli,yoxdur,2,2026-03-07,17445
100382,LADA,Priora,2013,1.6,171919,Benzin,Avtomat,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,2,14.05.2026,4968 AZN
100095,Kia,Optima,2009,3.5,338842,Benzin,Avtomat,Offroader,,  Lənkəran ,Xeyr,Xeyr,1,2026-08-12,10119
100103, Kia,Sorento,2011,1.4,255605,Benzin,Mexaniki,Universal,Mavi,Bakı ,Xeyr,Xeyr,2,09/04/2026,6757 AZN
100727,LADA,Priora,2008,1.7,297002,Benzin,Mexaniki,Sedan,Qəhvəyi,Bakı,Bəli,Xeyr,2,2026-04-15,2200
100288,LADA,2107,2008,1.5,306653,Hibrid,Mexaniki,Offroader,Qəhvəyi,Bakı,Bəli,Bəli,2,2026-07-20,2200 AZN
100182,BMW,520,2001,3.5,421494 km,Benzin,Mexaniki,Sedan,,Gəncə,Xeyr,Xeyr,2,23/01/2026,4 278
100081,Hyundai,Tucson,2008,2.0,315778,Benzin,Avtomat,Sedan,Ağ,Sumqayıt,Xeyr,Xeyr,2,2026-03-11,"5,927"
100107,Mercedes,C 180,2014,2.0,151021 km,Benzin,Avtomat,Sedan,Qırmızı,Bakı,Xeyr,Bəli,2,2026-05-24,17297 AZN
100029,Chevrolet,Lacetti,2014,2.5,140941,Benzin,Mexaniki,Furqon,Gümüşü,Sumqayıt,xeyr,yoxdur,2,2026-09-01,9337
100400,Toyota,RAV4,2013,2.0,,Benzin,Mexaniki,Universal,Boz,şirvan,Xeyr,,3,2026-04-07,12558
100069,LADA,Vesta,2014,1.7,189152,Benzin,Variator,Sedan,Qəhvəyi,Bakı,yoxdur,xeyr,1,2026-09-01,"4,764"
100628,Kia,Optima,2020,1.4,85075,Qaz,Avtomat,Hetçbek,Gümüşü,Bakı,Xeyr,Bəli,4+,2026-03-04,"21,941"
100324,Kia,Sportage,2013,3.5,244678,Benzin,Avtomat,Offroader,Qırmızı,Bakı,Xeyr,Bəli,1,2026-03-14,13468
100783,Opel,Insignia,2016,4.0,174659 km,Hibrid,Mexaniki,Sedan,Qəhvəyi,Bakı,XEYR,xeyr,,2026-01-13,19327
100138,Opel,Insignia,2004,2.0,395965 km,Benzin,Variator,Sedan,Gümüşü,Mingəçevir ,Xeyr,Xeyr,1,2026-06-22,2437 AZN
100411,BMW,X5,2003,1.6,299255,Benzin,Mexaniki,Sedan,Gümüşü,Bakı,Xeyr,Bəli,1,2026-01-06,3438
100319,Kia,Sorento,2004,2.0,345629,Benzin,Avtomat,Sedan,Gümüşü,Bakı ,Xeyr,Xeyr,1,2026-06-14,3169 AZN
100486,Opel,Insignia,2013,1.5,164031 km,Dizel,Avtomat,Sedan,Qara,Naxçıvan,BƏLİ,XEYR,1,2026-05-10,6657
100673,Opel,Corsa,2014,4.0,243606,Benzin,Mexaniki,,Mavi,Şirvan,Xeyr,Xeyr,3,2026-04-01,"14,248"
100711,BMW,116,2012,0.0,149224,Elektro,Avtomat,Sedan,Yaşıl,quba,Xeyr,Xeyr,1,2026-07-12,20522 AZN
100490,Nissan,Juke,2001,0.0,,Elektro,Mexaniki,Universal,Qırmızı,Bakı,Bəli,Bəli,,22/03/2026,2282
100903,Mercedes,S 500,2007,1.6,337886 km,Benzin,Mexaniki,Offroader,Yaşıl,bakı,Xeyr,Bəli,1,2026-01-23,7212
100439,Kia,Rio,2005,4.0,381440,Dizel,Avtomat,Sedan,,  Bakı ,Xeyr,Xeyr,2,27.05.2026,5541
100463,opel,Insignia,2015,1.4,,Benzin,Variator,,Gümüşü,  Salyan ,XEYR,xeyr,1,2026-08-27,11082
100818,Kia,Rio,2008,2.4,288362 km,Dizel,Robot,Offroader,Boz,Gəncə,Xeyr,Xeyr,,23.05.2026,7447
100886,BMW,730,2006,1.8,384664,Dizel,Mexaniki,Furqon,Mavi,Quba,Xeyr,Bəli,2,2026-02-24,4139
100987,Nissan,Patrol,2009,3.0,266266,Dizel,Avtomat,,Qırmızı,Sumqayıt,Xeyr,Xeyr,2,16.01.2026,6725
100186,Toyota,Corolla,2021,2.4,75342,Benzin,Mexaniki,Offroader,Yaşıl,Bakı,Xeyr,Xeyr,2,2026-01-22,41213
100302,Ford,Transit,2010,,226757,Benzin,Mexaniki,Sedan,Gümüşü,Bakı ,Xeyr,Xeyr,2,2026-04-12,9249
100156,Toyota,Corolla,2002,1.6,414655,Benzin,Mexaniki,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,1,2026-03-11,2608
100180,Nissan,X-Trail,2001,4.0,462652 km,Benzin,Mexaniki,Sedan,Qara,  Sumqayıt ,Xeyr,Xeyr,1,2026-06-24,2855
100122,nissan,Qashqai,2013,2.0,172097,Hibrid,Mexaniki,Hetçbek,,Mingəçevir,Xeyr,Xeyr,2,04.08.2026,14253
100192,Hyundai,Santa Fe,2014,1.4,221214 km,Benzin,Mexaniki,,,Bakı,Xeyr,Xeyr,3,22.05.2026,10846
100877,Kia,Optima,2012,1.6,270486,Dizel,Variator,Sedan,Qırmızı,Bakı,yoxdur,XEYR,1,2026-08-15,8883
100165,Opel,Corsa,2003,2.4,407740,Dizel,Mexaniki,Sedan,Mavi,Bakı,xeyr,yoxdur,2,2026-06-28,2295
100436,opel,Zafira,2011,3.5,306358,Hibrid,Variator,Offroader,Gümüşü,Şirvan,Xeyr,Xeyr,2,04.02.2026,"11,912"
100692,LADA,Niva,2004,1.7,383383 km,Qaz,Avtomat,Hetçbek,Gümüşü,Bakı,Xeyr,Bəli,3,14.01.2026,2200
100955,Opel,Corsa,2012,1.6,237483,Benzin,Avtomat,Offroader,Yaşıl,Bakı,Xeyr,Bəli,4+,21/05/2026,7889
100712,Ford,Kuga,2013,1.4,,Qaz,Avtomat,Sedan,Ağ,Bakı,Xeyr,Xeyr,1,04/03/2026,"8,472"
100010,LADA,Priora,1999,1.6,457970,Benzin,Avtomat,Offroader,Qara,Bakı,Xeyr,Xeyr,3,2026-02-02,2200
100055,Ford,Mondeo,2003,4.0,365205 km,Benzin,Mexaniki,Offroader,Qara,Bakı,Bəli,Xeyr,4+,2026-02-09,3760
100948,LADA,Granta,2013,1.7,246989,Benzin,Avtomat,Sedan,Ağ,Mingəçevir,Xeyr,Xeyr,,2026-07-05,3973
100235,Ford,Fusion,1999,1.4,435186 km,Dizel,Avtomat,Sedan,,Bakı,Xeyr,Xeyr,1,2026-04-27,2200
100356,Chevrolet,Malibu,2011,4.0,,Benzin,Robot,Universal,Qəhvəyi,Şirvan,Xeyr,Bəli,3,2026-07-05,8363
100623,Nissan,Qashqai,2011,1.5,272958,Benzin,Avtomat,Sedan,Mavi,XAÇMAZ,Bəli,Bəli,2,16/05/2026,5317
100619,Ford,Mondeo,2014,1.8,219771,Benzin,Robot,Kupe,Qara,mingəçevir,Xeyr,Bəli,1,2026-04-09,9098
100343,Nissan,Patrol,2019,2.4,108126,Dizel,Avtomat,Sedan,Ağ,BAKI,Xeyr,Bəli,1,2026-05-13,28623 AZN
100648,Mercedes,Vito,2020,2.5,106079,Qaz,Avtomat,Furqon,Yaşıl,Bakı,Xeyr,Bəli,4+,12.06.2026,33134
100407,Hyundai,Tucson,2012,2.0,206113,Hibrid,Avtomat,Hetçbek,Qara,  Gəncə ,Xeyr,Bəli,2,2026-04-04,12493
100112,BMW,520,2005,1.8,318630 km,Benzin,Variator,Universal,Qara,Bakı ,Xeyr,Xeyr,1,17/05/2026,5183
100056,Kia,Sportage,2012,2.0,216967,Benzin,Avtomat,Offroader,Qəhvəyi,Gəncə,Xeyr,Bəli,2,2026-08-10,12074
100297,Toyota,Yaris,2003,2.0,364503 km,Benzin,Avtomat,Offroader,Mavi,Bakı,yoxdur,yoxdur,2,2026-08-07,"4,601"
100718,Ford,Focus,2017,3.0,115045,Benzin,Mexaniki,Offroader,Qəhvəyi,Bakı,Xeyr,Bəli,1,2026-04-30,24436 AZN
100345,Kia,Optima,2011,4.0,186224,Benzin,Mexaniki,Furqon,Gümüşü,Bakı,Xeyr,Xeyr,2,2026-08-18,11149
100429,Mercedes,E 200,2000,4.0,426326,Benzin,Avtomat,Sedan,Ağ,Mingəçevir ,XEYR,var,1,2026-02-17,4245
100789,Mercedes,C 180,1999,2.4,439141,Benzin,Mexaniki,Offroader,Qara,Bakı,Xeyr,Xeyr,,02.07.2026,3047
100189,Chevrolet,Aveo,2005,1.6,356871,Dizel,Avtomat,Universal,Mavi,Lənkəran,Xeyr,Xeyr,2,2026-01-20,3 342
100649,Kia,Sorento,2003,1.8,390217,Dizel,Mexaniki,Offroader,Boz,Bakı,Bəli,Bəli,2,28.07.2026,2200
100875,LADA,2107,2014,1.7,122834,Benzin,Avtomat,Universal,Qırmızı,Bakı,Xeyr,Bəli,1,18/02/2026,5469
100883,Opel,Insignia,2014,2.0,186482,Qaz,Avtomat,Offroader,Qırmızı,Bakı,Bəli,Xeyr,4+,2026-05-18,8 293
100781,BMW,320,2009,1.5,263454,Dizel,Avtomat,Sedan,Yaşıl,Sumqayıt,Xeyr,Xeyr,2,2026-01-14,8663
100829,Toyota,Corolla,2014,2.4,209721,Hibrid,Mexaniki,Universal,Ağ,Bakı,Xeyr,Xeyr,1,2026-06-27,16309
100529, LADA,Niva,2008,1.7,306473 km,Benzin,Avtomat,Offroader,Gümüşü,Bakı,Xeyr,,3,2026-05-30,2809
100757,Hyundai,Elantra,2013,3.5,244180 km,Benzin,Avtomat,Offroader,,Bakı,Bəli,Bəli,2,2026-06-09,11 886
100497,BMW,520,2011,2.5,9999999,Qaz,Avtomat,Sedan,Qəhvəyi,Bakı ,Xeyr,Xeyr,4+,2026-08-07,10453
100268, LADA,2107,2012,1.6,154181 km,Benzin,Mexaniki,Hetçbek,,Bakı,Xeyr,Xeyr,1,02.08.2026,3602
100871,Hyundai,Accent,2013,2.0,141945,Benzin,Mexaniki,Sedan,Ağ,Bakı,yoxdur,BƏLİ,3,14.02.2026,10 647
100335,Nissan,Qashqai,1999,4.0,363915,Benzin,Mexaniki,Universal,Qəhvəyi,Naxçıvan,Xeyr,Xeyr,2,26.08.2026,2846
100394,Toyota,Camry,2010,4.0,284721,Benzin,Avtomat,,Gümüşü,Bakı,Bəli,Xeyr,1,2026-01-17,11176
100453,BMW,116,2015,2.0,303410,Benzin,Mexaniki,Offroader,Ağ,Sumqayıt,Xeyr,Xeyr,2,29/06/2026,18418
100654,Toyota,Prado,2007,,370739,Benzin,Mexaniki,Hetçbek,Yaşıl,Sumqayıt,Xeyr,Bəli,1,2026-07-22,5 908
100632,Nissan,Sunny,2020,3.0,67171,Benzin,Avtomat,Furqon,Qırmızı,Salyan,Xeyr,Bəli,1,08/06/2026,"25,777"
100923,TOYOTA,Yaris,2015,2.0,220549,Qaz,Mexaniki,Sedan,Ağ,  Sumqayıt ,xeyr,BƏLİ,3,2026-01-07,11819
100060,Mercedes,S 500,2009,2.4,372161,Dizel,Robot,Universal,Yaşıl,SALYAN,Xeyr,Bəli,2,08/06/2026,7715
100697,BMW,730,2011,4.0,247999,Dizel,Avtomat,Hetçbek,Gümüşü,bakı,Xeyr,Xeyr,1,15.06.2026,16405
100908,Kia,Rio,2009,1.5,297039 km,Benzin,Avtomat,Offroader,Qırmızı,Bakı,Xeyr,Xeyr,1,2026-03-20,7 187
100051,BMW,X5,2015,2.0,134490 km,Benzin,Avtomat,Sedan,Mavi,Gəncə,Xeyr,Xeyr,2,2026-05-31,"23,713"
100746,Hyundai,Sonata,2008,1.6,311813 km,Qaz,Avtomat,Sedan,Boz,XAÇMAZ,Xeyr,,4+,12.04.2026,4601
100868,LADA,2107,2020,,64745 km,Benzin,Avtomat,Sedan,Qara,Sumqayıt,Xeyr,Xeyr,1,2026-05-06,12531
100645,Chevrolet,Captiva,2006,1.8,,Dizel,Avtomat,Offroader,Qara,Bakı,Xeyr,Xeyr,,2026-04-18,4163
100637,Ford,Transit,2005,4.0,265874 km,Benzin,Mexaniki,Universal,Gümüşü,  Şirvan ,Xeyr,Bəli,2,2026-06-16,5179
